user_played, instrument_name, velocity, pitch, start (s), end (s)
FALSE,piano,80,35,122.5,122.61875
FALSE,piano,119,37,122.5,122.625
FALSE,piano,113,39,122.5,122.6354167
FALSE,bass-electric,127,76,122.5208333,122.71875
FALSE,bass-electric,127,76,122.8270833,123.025
FALSE,piano,113,37,122.8333333,123
FALSE,piano,107,39,122.8333333,123.0041667
FALSE,piano,107,35,122.8333333,123.11875
FALSE,bass-electric,127,74,123.0208333,123.2645833
FALSE,bass-electric,127,76,123.3229167,123.5416667
FALSE,piano,127,37,123.5,123.61875
FALSE,piano,102,35,123.5,123.6354167
FALSE,piano,127,39,123.5,123.6395833
FALSE,bass-electric,127,77,123.8125,124.2958333
FALSE,piano,107,35,124,124.1770833
FALSE,bass-electric,127,74,124.3375,124.4208333
FALSE,bass-electric,127,76,124.4625,124.9270833
FALSE,piano,80,35,124.5,124.61875
FALSE,piano,119,37,124.5,124.61875
FALSE,piano,119,39,124.5,124.6291667
FALSE,piano,113,37,124.8333333,124.9729167
FALSE,piano,107,39,124.8333333,125
FALSE,piano,107,35,124.8333333,125.11875
FALSE,bass-electric,127,74,124.9833333,125.4
FALSE,piano,127,37,125.5,125.6291667
FALSE,piano,102,35,125.5,125.6354167
FALSE,piano,119,39,125.5,125.6458333
FALSE,trumpet,104,61,125.8333333,126
FALSE,saxophone,113,58,125.8333333,126
FALSE,trombone,122,54,125.8333333,126
FALSE,bass-electric,127,77,125.8479167,126
FALSE,trumpet,108,62,126,126.3333333
FALSE,saxophone,117,59,126,126.3333333
FALSE,trombone,122,55,126,126.3333333
FALSE,piano,107,35,126,126.1395833
FALSE,bass-electric,127,77,126.3479167,126.5041667
FALSE,piano,119,39,126.5,126.6041667
FALSE,piano,119,37,126.5,126.6083333
FALSE,piano,98,35,126.5,126.6291667
FALSE,bass-electric,127,76,126.55625,126.7083333
FALSE,piano,113,37,126.8333333,126.9833333
FALSE,piano,107,35,126.8333333,126.99375
FALSE,piano,93,39,126.8333333,127.0104167
FALSE,bass-electric,127,76,126.8479167,127.0875
FALSE,bass-electric,127,74,127.11875,127.2708333
FALSE,bass-electric,127,74,127.3645833,127.5
FALSE,piano,107,35,127.5,127.6354167
FALSE,piano,127,37,127.5,127.6395833
FALSE,piano,113,39,127.5,127.65625
FALSE,bass-electric,127,70,127.5833333,127.7958333
FALSE,bass-electric,127,70,127.875,128
FALSE,piano,107,35,128,128.1458333
FALSE,bass-electric,127,69,128.0625,128.3645833
FALSE,bass-electric,127,67,128.3583333,128.4729167
FALSE,piano,113,39,128.5,128.625
FALSE,piano,85,35,128.5,128.6291667
FALSE,piano,119,37,128.5,128.6291667
FALSE,bass-electric,127,67,128.5416667,128.8645833
FALSE,piano,113,37,128.8333333,128.9729167
FALSE,piano,107,39,128.8333333,128.9895833
FALSE,piano,107,35,128.8333333,129.0104167
FALSE,bass-electric,127,67,129.03125,129.3958333
FALSE,piano,127,39,129.5,129.65
FALSE,piano,127,37,129.5,129.65
FALSE,piano,107,35,129.5,129.65
FALSE,bass-electric,127,77,129.7854167,130
FALSE,trumpet,108,61,129.8333333,130
FALSE,saxophone,117,58,129.8333333,130
FALSE,trombone,127,54,129.8333333,130
FALSE,trumpet,113,62,130,130.3333333
FALSE,saxophone,117,59,130,130.3333333
FALSE,trombone,108,55,130,130.3333333
FALSE,piano,113,35,130,130.1354167
FALSE,bass-electric,127,77,130.34375,130.5416667
FALSE,piano,113,39,130.5,130.6083333
FALSE,piano,98,35,130.5,130.625
FALSE,piano,119,37,130.5,130.625
FALSE,bass-electric,127,76,130.55625,130.84375
FALSE,piano,119,37,130.8333333,130.9625
FALSE,piano,107,39,130.8333333,130.99375
FALSE,piano,107,35,130.8333333,130.99375
FALSE,bass-electric,127,74,131.0208333,131.3958333
FALSE,piano,107,35,131.5,131.6395833
FALSE,piano,127,37,131.5,131.65625
FALSE,piano,119,39,131.5,131.6708333
FALSE,bass-electric,127,76,131.5208333,131.8479167
FALSE,piano,107,35,132,132.1395833
FALSE,bass-electric,127,77,132.03125,132.5104167
FALSE,piano,107,39,132.5,132.5875
FALSE,piano,98,35,132.5,132.6145833
FALSE,piano,127,37,132.5,132.6145833
FALSE,bass-electric,127,76,132.5145833,132.8270833
FALSE,piano,113,37,132.8333333,132.9791667
FALSE,piano,107,35,132.8333333,132.9895833
FALSE,piano,102,39,132.8333333,132.9895833
FALSE,bass-electric,127,74,132.8541667,133.1666667
FALSE,piano,127,37,133.5,133.6458333
FALSE,piano,107,35,133.5,133.65625
FALSE,piano,119,39,133.5,133.6604167
FALSE,bass-electric,127,77,133.8270833,134
FALSE,trumpet,113,61,133.8333333,134
FALSE,saxophone,122,58,133.8333333,134
FALSE,trombone,127,54,133.8333333,134
FALSE,trumpet,108,62,134,134.3333333
FALSE,saxophone,113,59,134,134.3333333
FALSE,trombone,127,55,134,134.3333333
FALSE,piano,107,35,134,134.1354167
FALSE,bass-electric,127,77,134.3541667,134.5208333
FALSE,piano,113,39,134.5,134.6041667
FALSE,piano,119,37,134.5,134.6083333
FALSE,piano,98,35,134.5,134.6145833
FALSE,bass-electric,127,76,134.5666667,134.74375
FALSE,piano,119,37,134.8333333,134.9625
FALSE,piano,98,39,134.8333333,134.9895833
FALSE,piano,107,35,134.8333333,134.99375
FALSE,bass-electric,127,76,134.8375,135.025
FALSE,bass-electric,127,74,135.0416667,135.2125
FALSE,bass-electric,127,74,135.34375,135.46875
FALSE,piano,127,37,135.5,135.6458333
FALSE,piano,113,39,135.5,135.65
FALSE,piano,107,35,135.5,135.65
FALSE,bass-electric,127,70,135.5354167,135.7395833
FALSE,bass-electric,127,70,135.8375,135.9729167
FALSE,piano,107,35,136,136.1354167
FALSE,bass-electric,127,69,136.025,136.4375
FALSE,piano,99,40,136.5,136.5770833
FALSE,piano,113,39,136.5,136.5979167
FALSE,piano,98,35,136.5,136.6041667
FALSE,bass-electric,127,67,136.5208333,136.875
FALSE,piano,102,40,136.6666667,136.775
FALSE,piano,105,40,136.8333333,136.90625
FALSE,piano,107,39,136.8333333,136.9833333
FALSE,piano,108,40,137,137.09375
FALSE,piano,107,35,137,137.1604167
FALSE,bass-electric,127,67,137.0208333,137.4479167
FALSE,piano,111,40,137.1666667,137.2125
FALSE,piano,114,40,137.3333333,137.4
FALSE,piano,117,40,137.5,137.6083333
FALSE,piano,113,35,137.5,137.6395833
FALSE,piano,113,39,137.5,137.65625
FALSE,bass-electric,127,69,137.5104167,137.80625
FALSE,piano,120,40,137.6666667,137.74375
FALSE,bass-electric,127,70,137.8270833,138
FALSE,piano,124,40,137.8333333,137.9166667
FALSE,bass-electric,127,69,138,138.3125
FALSE,bass-electric,102,36,138,138.4270833
FALSE,piano,98,35,138,138.1458333
FALSE,bass-electric,127,67,138.3333333,138.53125
FALSE,bass-electric,89,60,138.3333333,138.4729167
FALSE,bass-electric,85,52,138.3333333,138.4729167
FALSE,bass-electric,85,58,138.3333333,138.4791667
FALSE,bass-electric,98,40,138.5,138.9375
FALSE,piano,119,54,138.5,138.65625
FALSE,piano,98,35,138.5,138.6666667
FALSE,piano,119,39,138.5,138.6916667
FALSE,piano,127,44,138.5,138.7229167
FALSE,piano,127,40,138.5,138.78125
FALSE,bass-electric,56,52,138.8333333,138.9479167
FALSE,bass-electric,68,60,138.8333333,138.9583333
FALSE,bass-electric,57,58,138.8333333,138.9625
TRUE,violin,107,64,139,139.1666667
TRUE,violin,127,60,139,139.1666667
TRUE,violin,107,67,139,139.1666667
FALSE,bass-electric,85,43,139,139.4791667
FALSE,piano,93,35,139,139.1291667
FALSE,bass-electric,55,58,139.3333333,139.4479167
FALSE,bass-electric,59,60,139.3333333,139.4479167
FALSE,bass-electric,51,52,139.3333333,139.4583333
FALSE,bass-electric,89,40,139.5,139.99375
FALSE,piano,85,35,139.5,139.6354167
FALSE,piano,119,54,139.5,139.65625
FALSE,piano,119,39,139.5,139.6666667
FALSE,piano,127,44,139.5,139.6708333
FALSE,piano,119,40,139.5,139.68125
FALSE,bass-electric,64,60,139.8333333,139.9520833
FALSE,bass-electric,52,58,139.8333333,139.9583333
FALSE,bass-electric,56,52,139.8333333,139.9729167
TRUE,violin,119,64,140,140.1666667
TRUE,violin,113,67,140,140.1666667
TRUE,violin,127,60,140,140.1666667
FALSE,bass-electric,89,36,140,140.4375
FALSE,piano,89,35,140,140.1458333
FALSE,bass-electric,64,60,140.3333333,140.4208333
FALSE,bass-electric,62,52,140.3333333,140.43125
FALSE,bass-electric,55,58,140.3333333,140.43125
FALSE,bass-electric,93,40,140.5,140.9729167
FALSE,piano,89,35,140.5,140.6291667
FALSE,piano,113,54,140.5,140.6458333
FALSE,piano,127,44,140.5,140.65625
FALSE,piano,107,39,140.5,140.6770833
FALSE,piano,127,40,140.5,140.68125
TRUE,violin,107,67,140.8333333,141
TRUE,violin,107,64,140.8333333,141
TRUE,violin,127,60,140.8333333,141
FALSE,bass-electric,64,60,140.8333333,140.9104167
FALSE,bass-electric,56,58,140.8333333,140.9270833
FALSE,bass-electric,64,52,140.8333333,140.9375
FALSE,bass-electric,127,69,140.86875,140.9791667
FALSE,bass-electric,127,70,140.875,141.11875
FALSE,bass-electric,127,73,140.8958333,140.9166667
FALSE,bass-electric,89,43,141,141.5208333
FALSE,piano,93,35,141,141.0979167
FALSE,bass-electric,76,60,141.3333333,141.4416667
FALSE,bass-electric,52,58,141.3333333,141.4479167
FALSE,bass-electric,56,52,141.3333333,141.4583333
FALSE,bass-electric,127,67,141.3958333,141.5
FALSE,bass-electric,93,40,141.5,141.8791667
FALSE,piano,93,35,141.5,141.6041667
FALSE,piano,119,39,141.5,141.6395833
FALSE,piano,119,54,141.5,141.6458333
FALSE,piano,127,40,141.5,141.65625
FALSE,piano,127,44,141.5,141.65625
FALSE,bass-electric,127,69,141.5354167,141.7645833
FALSE,bass-electric,72,60,141.8333333,141.9166667
FALSE,bass-electric,80,52,141.8333333,141.9208333
FALSE,bass-electric,76,58,141.8333333,141.9270833
FALSE,bass-electric,127,70,141.84375,142
FALSE,bass-electric,89,31,142,142.4
FALSE,piano,89,35,142,142.1083333
FALSE,bass-electric,127,69,142.025,142.34375
FALSE,bass-electric,80,62,142.3333333,142.4583333
FALSE,bass-electric,57,53,142.3333333,142.4625
FALSE,bass-electric,76,59,142.3333333,142.46875
FALSE,bass-electric,127,67,142.3583333,142.625
FALSE,bass-electric,102,35,142.5,142.9416667
FALSE,piano,80,35,142.5,142.59375
FALSE,piano,113,39,142.5,142.6395833
FALSE,piano,127,44,142.5,142.6395833
FALSE,piano,113,54,142.5,142.65625
FALSE,piano,127,40,142.5,142.6708333
FALSE,bass-electric,56,59,142.8333333,142.93125
FALSE,bass-electric,51,53,142.8333333,142.9479167
FALSE,bass-electric,62,62,142.8333333,142.9479167
TRUE,violin,119,59,143,143.1666667
TRUE,violin,98,67,143,143.1666667
TRUE,violin,107,62,143,143.1666667
FALSE,bass-electric,93,38,143,143.5104167
FALSE,piano,89,35,143,143.1083333
FALSE,bass-electric,56,59,143.3333333,143.4520833
FALSE,bass-electric,62,62,143.3333333,143.4583333
FALSE,bass-electric,47,53,143.3333333,143.4791667
FALSE,bass-electric,89,35,143.5,143.99375
FALSE,piano,127,44,143.5,143.6145833
FALSE,piano,89,35,143.5,143.61875
FALSE,piano,113,39,143.5,143.6395833
FALSE,piano,113,54,143.5,143.6458333
FALSE,piano,127,40,143.5,143.6770833
FALSE,bass-electric,57,59,143.8333333,143.9416667
FALSE,bass-electric,60,62,143.8333333,143.9520833
FALSE,bass-electric,50,53,143.8333333,143.9520833
FALSE,bass-electric,89,31,144,144.3958333
FALSE,piano,80,35,144,144.0979167
FALSE,bass-electric,62,59,144.3333333,144.4416667
FALSE,bass-electric,64,62,144.3333333,144.4583333
FALSE,bass-electric,52,53,144.3333333,144.4583333
TRUE,violin,98,67,144.5,144.6666667
TRUE,violin,113,59,144.5,144.6666667
TRUE,violin,107,62,144.5,144.6666667
FALSE,bass-electric,93,35,144.5,144.9625
FALSE,piano,76,35,144.5,144.6083333
FALSE,piano,127,44,144.5,144.6291667
FALSE,piano,119,39,144.5,144.6354167
FALSE,piano,107,54,144.5,144.65
FALSE,piano,127,40,144.5,144.6708333
TRUE,violin,119,62,144.6666667,144.8333333
TRUE,violin,107,67,144.6666667,144.8333333
TRUE,violin,93,59,144.6666667,144.8333333
TRUE,violin,93,62,144.8333333,145
TRUE,violin,62,67,144.8333333,145
TRUE,violin,107,59,144.8333333,145
FALSE,bass-electric,62,59,144.8333333,144.93125
FALSE,bass-electric,76,62,144.8333333,144.9375
FALSE,bass-electric,59,53,144.8333333,144.9520833
TRUE,violin,89,59,145,145.1666667
TRUE,violin,94,67,145,145.1666667
TRUE,violin,94,62,145,145.1666667
FALSE,bass-electric,93,38,145,145.5145833
FALSE,piano,93,35,145,145.1083333
FALSE,bass-electric,68,59,145.3333333,145.4375
FALSE,bass-electric,57,53,145.3333333,145.4416667
FALSE,bass-electric,76,62,145.3333333,145.4416667
FALSE,bass-electric,107,35,145.5,145.78125
FALSE,piano,93,35,145.5,145.61875
FALSE,piano,127,44,145.5,145.6458333
FALSE,piano,119,39,145.5,145.65
FALSE,piano,113,54,145.5,145.6604167
FALSE,piano,127,40,145.5,145.6708333
FALSE,bass-electric,52,59,145.8333333,145.8958333
FALSE,bass-electric,76,62,145.8333333,145.9520833
FALSE,bass-electric,59,53,145.8333333,145.9625
FALSE,bass-electric,127,72,145.8645833,146.46875
TRUE,violin,94,62,146,149.5
TRUE,violin,94,66,146,149.5
TRUE,violin,94,69,146,149.5
FALSE,bass-electric,93,38,146,146.5041667
FALSE,piano,89,35,146,146.1354167
FALSE,bass-electric,62,62,146.3333333,146.4104167
FALSE,bass-electric,76,60,146.3333333,146.46875
FALSE,bass-electric,60,54,146.3333333,146.4729167
FALSE,bass-electric,76,42,146.5,146.9375
FALSE,piano,89,35,146.5,146.6291667
FALSE,piano,127,44,146.5,146.6395833
FALSE,piano,127,40,146.5,146.65
FALSE,piano,113,54,146.5,146.65
FALSE,piano,113,39,146.5,146.65
FALSE,bass-electric,127,72,146.53125,146.7229167
FALSE,bass-electric,127,72,146.8166667,146.9270833
FALSE,bass-electric,51,62,146.8333333,146.9104167
FALSE,bass-electric,50,54,146.8333333,146.9583333
FALSE,bass-electric,62,60,146.8333333,146.9729167
FALSE,bass-electric,127,72,147,147.2604167
FALSE,bass-electric,76,45,147,147.4791667
FALSE,piano,85,35,147,147.1145833
FALSE,bass-electric,60,62,147.3333333,147.4375
FALSE,bass-electric,62,54,147.3333333,147.4520833
FALSE,bass-electric,76,60,147.3333333,147.4583333
FALSE,bass-electric,127,72,147.3541667,147.4583333
FALSE,bass-electric,93,42,147.5,147.9583333
FALSE,piano,89,35,147.5,147.61875
FALSE,piano,113,54,147.5,147.65
FALSE,piano,127,44,147.5,147.65
FALSE,piano,113,39,147.5,147.6666667
FALSE,piano,119,40,147.5,147.6875
FALSE,bass-electric,127,72,147.53125,147.7604167
FALSE,bass-electric,53,62,147.8333333,147.9208333
FALSE,bass-electric,72,60,147.8333333,147.9520833
FALSE,bass-electric,56,54,147.8333333,147.9520833
FALSE,bass-electric,127,72,147.86875,147.99375
FALSE,bass-electric,89,38,148,148.4208333
FALSE,piano,93,35,148,148.1291667
FALSE,bass-electric,127,74,148.0666667,148.2916667
FALSE,bass-electric,51,62,148.3333333,148.43125
FALSE,bass-electric,55,54,148.3333333,148.4479167
FALSE,bass-electric,72,60,148.3333333,148.4583333
FALSE,bass-electric,127,74,148.3645833,148.5875
FALSE,bass-electric,93,36,148.5,149.0104167
FALSE,piano,93,35,148.5,148.6291667
FALSE,piano,127,44,148.5,148.6458333
FALSE,piano,119,39,148.5,148.6604167
FALSE,piano,127,40,148.5,148.6666667
FALSE,piano,113,54,148.5,148.6708333
FALSE,bass-electric,127,72,148.5770833,148.7604167
FALSE,bass-electric,57,62,148.8333333,148.9416667
FALSE,bass-electric,55,54,148.8333333,148.9479167
FALSE,bass-electric,68,60,148.8333333,148.96875
FALSE,bass-electric,127,72,148.8479167,149.0041667
FALSE,bass-electric,93,35,149,149.4375
FALSE,piano,98,35,149,149.125
FALSE,bass-electric,127,70,149.0520833,149.4104167
FALSE,bass-electric,60,62,149.3333333,149.43125
FALSE,bass-electric,76,60,149.3333333,149.4520833
FALSE,bass-electric,57,54,149.3333333,149.4520833
FALSE,bass-electric,127,69,149.49375,149.8479167
FALSE,bass-electric,89,33,149.5,149.9583333
FALSE,piano,89,35,149.5,149.61875
FALSE,piano,127,44,149.5,149.6395833
FALSE,piano,127,40,149.5,149.65
FALSE,piano,113,54,149.5,149.6666667
FALSE,piano,113,39,149.5,149.6708333
FALSE,bass-electric,64,62,149.8333333,149.93125
FALSE,bass-electric,62,54,149.8333333,149.9520833
FALSE,bass-electric,76,60,149.8333333,149.9520833
FALSE,bass-electric,127,67,149.8541667,150.9375
FALSE,bass-electric,107,31,150,150.4208333
FALSE,piano,93,35,150,150.1083333
FALSE,bass-electric,64,55,150.3333333,150.4479167
FALSE,bass-electric,53,50,150.3333333,150.4520833
FALSE,bass-electric,76,59,150.3333333,150.4729167
FALSE,bass-electric,93,35,150.5,150.90625
FALSE,piano,89,35,150.5,150.6083333
FALSE,piano,127,44,150.5,150.61875
FALSE,piano,127,40,150.5,150.6458333
FALSE,piano,113,39,150.5,150.65
FALSE,piano,107,54,150.5,150.65625
FALSE,bass-electric,56,55,150.8333333,150.9375
FALSE,bass-electric,45,50,150.8333333,150.9479167
FALSE,bass-electric,62,59,150.8333333,150.96875
TRUE,violin,119,59,151,151.3333333
TRUE,violin,113,62,151,151.3333333
TRUE,violin,102,67,151,151.3333333
FALSE,bass-electric,102,38,151,151.4166667
FALSE,piano,89,35,151,151.1291667
FALSE,bass-electric,127,79,151.0875,151.4
FALSE,bass-electric,127,76,151.0875,151.5416667
FALSE,bass-electric,127,71,151.0979167,151.4479167
FALSE,bass-electric,127,69,151.1041667,151.4583333
FALSE,bass-electric,127,77,151.1083333,151.1291667
FALSE,bass-electric,57,55,151.3333333,151.4270833
FALSE,bass-electric,62,59,151.3333333,151.4479167
FALSE,bass-electric,50,50,151.3333333,151.4520833
FALSE,bass-electric,127,74,151.4833333,151.6145833
FALSE,bass-electric,93,40,151.5,152
FALSE,piano,93,35,151.5,151.6145833
FALSE,piano,113,39,151.5,151.6458333
FALSE,piano,127,44,151.5,151.65
FALSE,piano,127,40,151.5,151.65
FALSE,piano,113,54,151.5,151.6770833
FALSE,bass-electric,127,72,151.5729167,151.6666667
FALSE,bass-electric,127,71,151.6395833,151.71875
FALSE,bass-electric,127,69,151.6916667,151.775
FALSE,bass-electric,127,67,151.74375,151.8333333
FALSE,bass-electric,127,65,151.8020833,151.90625
FALSE,bass-electric,62,55,151.8333333,151.93125
FALSE,bass-electric,72,59,151.8333333,151.93125
FALSE,bass-electric,60,50,151.8333333,151.9375
FALSE,bass-electric,127,64,151.875,151.9729167
FALSE,bass-electric,127,62,151.9791667,152.03125
FALSE,bass-electric,89,43,152,152.40625
FALSE,piano,89,35,152,152.1041667
FALSE,bass-electric,127,60,152.0416667,152.0833333
FALSE,bass-electric,57,59,152.3333333,152.4208333
FALSE,bass-electric,55,50,152.3333333,152.4375
FALSE,bass-electric,55,55,152.3333333,152.4375
TRUE,violin,119,62,152.5,152.6666667
TRUE,violin,119,59,152.5,152.6666667
TRUE,violin,98,67,152.5,152.6666667
FALSE,bass-electric,85,40,152.5,153.0833333
FALSE,piano,99,40,152.5,152.5770833
FALSE,piano,89,35,152.5,152.625
FALSE,piano,127,44,152.5,152.6458333
FALSE,piano,113,54,152.5,152.6708333
FALSE,piano,107,39,152.5,152.6708333
TRUE,violin,89,67,152.6666667,152.8333333
TRUE,violin,107,62,152.6666667,152.8333333
TRUE,violin,102,59,152.6666667,152.8333333
FALSE,piano,102,40,152.6666667,152.775
TRUE,violin,107,62,152.8333333,153
TRUE,violin,85,67,152.8333333,153
TRUE,violin,80,59,152.8333333,153
FALSE,bass-electric,57,50,152.8333333,152.93125
FALSE,bass-electric,62,59,152.8333333,152.93125
FALSE,bass-electric,60,55,152.8333333,152.9375
FALSE,piano,105,40,152.8333333,152.90625
TRUE,violin,98,67,153,153.1666667
TRUE,violin,107,62,153,153.1666667
TRUE,violin,93,59,153,153.1666667
FALSE,bass-electric,72,50,153,153.0875
FALSE,bass-electric,76,59,153,153.0875
FALSE,bass-electric,76,55,153,153.09375
FALSE,bass-electric,93,38,153,153.4375
FALSE,piano,108,40,153,153.09375
FALSE,piano,89,35,153,153.1395833
FALSE,piano,111,40,153.1666667,153.2125
FALSE,piano,114,40,153.3333333,153.4
FALSE,bass-electric,102,35,153.5,153.93125
FALSE,piano,117,40,153.5,153.6083333
FALSE,piano,127,44,153.5,153.625
FALSE,piano,89,35,153.5,153.6291667
FALSE,piano,113,39,153.5,153.6458333
FALSE,piano,107,54,153.5,153.65625
FALSE,piano,120,40,153.6666667,153.74375
FALSE,piano,124,40,153.8333333,153.9166667
FALSE,bass-electric,127,67,153.875,153.93125
FALSE,bass-electric,102,36,154,154.4270833
FALSE,piano,98,35,154,154.1458333
FALSE,bass-electric,127,79,154.0458333,154.3229167
FALSE,bass-electric,127,75,154.0520833,154.1041667
FALSE,bass-electric,127,76,154.0979167,154.3333333
FALSE,bass-electric,89,60,154.3333333,154.4729167
FALSE,bass-electric,85,52,154.3333333,154.4729167
FALSE,bass-electric,85,58,154.3333333,154.4791667
FALSE,bass-electric,98,40,154.5,154.9375
FALSE,piano,119,54,154.5,154.65625
FALSE,piano,98,35,154.5,154.6666667
FALSE,piano,119,39,154.5,154.6916667
FALSE,piano,127,44,154.5,154.7229167
FALSE,piano,127,40,154.5,154.78125
FALSE,bass-electric,127,75,154.55625,154.6145833
FALSE,bass-electric,127,79,154.5625,154.8020833
FALSE,bass-electric,127,77,154.5833333,154.6083333
FALSE,bass-electric,127,76,154.6041667,154.78125
FALSE,bass-electric,56,52,154.8333333,154.9479167
FALSE,bass-electric,68,60,154.8333333,154.9583333
FALSE,bass-electric,57,58,154.8333333,154.9625
FALSE,bass-electric,127,79,154.8645833,155.3895833
FALSE,bass-electric,127,75,154.86875,154.9375
FALSE,bass-electric,127,76,154.8791667,155.09375
FALSE,bass-electric,127,77,154.9,154.96875
TRUE,violin,107,64,155,155.1666667
TRUE,violin,107,67,155,155.1666667
TRUE,violin,127,60,155,155.1666667
FALSE,bass-electric,85,43,155,155.4791667
FALSE,piano,93,35,155,155.1291667
FALSE,bass-electric,127,74,155.0833333,155.4416667
FALSE,bass-electric,55,58,155.3333333,155.4479167
FALSE,bass-electric,59,60,155.3333333,155.4479167
FALSE,bass-electric,51,52,155.3333333,155.4583333
FALSE,bass-electric,127,72,155.4,155.5520833
FALSE,bass-electric,89,40,155.5,155.99375
FALSE,piano,85,35,155.5,155.6354167
FALSE,piano,119,54,155.5,155.65625
FALSE,piano,119,39,155.5,155.6666667
FALSE,piano,127,44,155.5,155.6708333
FALSE,piano,119,40,155.5,155.68125
FALSE,bass-electric,64,60,155.8333333,155.9520833
FALSE,bass-electric,52,58,155.8333333,155.9583333
FALSE,bass-electric,56,52,155.8333333,155.9729167
FALSE,bass-electric,127,75,155.9,155.9520833
FALSE,bass-electric,127,79,155.9,156.1145833
FALSE,bass-electric,127,76,155.9416667,156.1395833
FALSE,bass-electric,127,77,155.9625,156
TRUE,violin,119,64,156,156.1666667
TRUE,violin,113,67,156,156.1666667
TRUE,violin,127,60,156,156.1666667
FALSE,bass-electric,89,36,156,156.4375
FALSE,piano,89,35,156,156.1458333
FALSE,bass-electric,64,60,156.3333333,156.4208333
FALSE,bass-electric,62,52,156.3333333,156.43125
FALSE,bass-electric,55,58,156.3333333,156.43125
FALSE,bass-electric,93,40,156.5,156.9729167
FALSE,piano,89,35,156.5,156.6291667
FALSE,piano,113,54,156.5,156.6458333
FALSE,piano,127,44,156.5,156.65625
FALSE,piano,107,39,156.5,156.6770833
FALSE,piano,127,40,156.5,156.68125
TRUE,violin,107,64,156.8333333,157
TRUE,violin,107,67,156.8333333,157
TRUE,violin,127,60,156.8333333,157
FALSE,bass-electric,64,60,156.8333333,156.9104167
FALSE,bass-electric,56,58,156.8333333,156.9270833
FALSE,bass-electric,64,52,156.8333333,156.9375
FALSE,bass-electric,127,74,156.8583333,156.9416667
FALSE,bass-electric,127,79,156.8583333,157.2229167
FALSE,bass-electric,127,75,156.8645833,156.9
FALSE,bass-electric,127,78,156.8854167,156.9
FALSE,bass-electric,127,76,156.8958333,157.1770833
FALSE,bass-electric,89,43,157,157.5208333
FALSE,piano,93,35,157,157.0979167
FALSE,bass-electric,127,74,157.1604167,157.4270833
FALSE,bass-electric,76,60,157.3333333,157.4416667
FALSE,bass-electric,52,58,157.3333333,157.4479167
FALSE,bass-electric,56,52,157.3333333,157.4583333
FALSE,bass-electric,93,40,157.5,157.8791667
FALSE,piano,93,35,157.5,157.6041667
FALSE,piano,119,39,157.5,157.6395833
FALSE,piano,119,54,157.5,157.6458333
FALSE,piano,127,44,157.5,157.65625
FALSE,piano,127,40,157.5,157.65625
FALSE,bass-electric,127,72,157.53125,157.74375
FALSE,bass-electric,127,79,157.5354167,157.7333333
FALSE,bass-electric,72,60,157.8333333,157.9166667
FALSE,bass-electric,80,52,157.8333333,157.9208333
FALSE,bass-electric,76,58,157.8333333,157.9270833
FALSE,bass-electric,127,79,157.8541667,158
FALSE,bass-electric,127,73,157.86875,157.9
FALSE,bass-electric,127,72,157.86875,157.9270833
FALSE,bass-electric,127,74,157.875,158.1041667
FALSE,bass-electric,89,31,158,158.4
FALSE,piano,89,35,158,158.1083333
FALSE,bass-electric,80,62,158.3333333,158.4583333
FALSE,bass-electric,57,53,158.3333333,158.4625
FALSE,bass-electric,76,59,158.3333333,158.46875
FALSE,bass-electric,127,79,158.3583333,158.7125
FALSE,bass-electric,127,73,158.3645833,158.3958333
FALSE,bass-electric,127,77,158.3645833,158.4479167
FALSE,bass-electric,127,72,158.36875,158.4208333
FALSE,bass-electric,127,78,158.3791667,158.4104167
FALSE,bass-electric,127,74,158.3854167,158.65
FALSE,bass-electric,102,35,158.5,158.9416667
FALSE,piano,80,35,158.5,158.59375
FALSE,piano,127,44,158.5,158.6395833
FALSE,piano,113,39,158.5,158.6395833
FALSE,piano,113,54,158.5,158.65625
FALSE,piano,127,40,158.5,158.6708333
FALSE,bass-electric,127,72,158.6041667,158.7604167
FALSE,bass-electric,56,59,158.8333333,158.93125
FALSE,bass-electric,51,53,158.8333333,158.9479167
FALSE,bass-electric,62,62,158.8333333,158.9479167
FALSE,bass-electric,127,72,158.8791667,159
FALSE,bass-electric,127,79,158.8854167,159.0354167
TRUE,violin,98,67,159,159.1666667
TRUE,violin,107,62,159,159.1666667
TRUE,violin,119,59,159,159.1666667
FALSE,bass-electric,93,38,159,159.5104167
FALSE,piano,89,35,159,159.1083333
FALSE,bass-electric,127,70,159.0875,159.1979167
FALSE,bass-electric,127,79,159.0875,159.34375
FALSE,bass-electric,127,71,159.1916667,159.3895833
FALSE,bass-electric,56,59,159.3333333,159.4520833
FALSE,bass-electric,62,62,159.3333333,159.4583333
FALSE,bass-electric,47,53,159.3333333,159.4791667
FALSE,bass-electric,89,35,159.5,159.99375
FALSE,piano,127,44,159.5,159.6145833
FALSE,piano,89,35,159.5,159.61875
FALSE,piano,113,39,159.5,159.6395833
FALSE,piano,113,54,159.5,159.6458333
FALSE,piano,127,40,159.5,159.6770833
FALSE,bass-electric,127,81,159.5041667,159.5979167
FALSE,bass-electric,127,79,159.5041667,159.78125
FALSE,bass-electric,127,67,159.5041667,159.8020833
FALSE,bass-electric,57,59,159.8333333,159.9416667
FALSE,bass-electric,50,53,159.8333333,159.9520833
